zip_code,latitude,longitude,city,state,county
14004,42.872937,-78.528446,Alden,NY,Erie
68743,42.452053,-96.631738,Jackson,NE,Dakota
39456,31.086666,-88.797692,Mc Lain,MS,Greene
21836,38.073294,-75.734412,Manokin,MD,Somerset
32506,30.391835,-87.348931,Pensacola,FL,Escambia
96112,41.590548,-120.727706,Fort Bidwell,CA,Modoc
64508,39.676333,-94.857364,Saint Joseph,MO,Buchanan
78853,28.679006,-100.478373,Eagle Pass,TX,Maverick
76117,32.801874,-97.263393,Haltom City,TX,Tarrant
68124,41.23467,-96.052206,Omaha,NE,Douglas
95106,37.189396,-121.705327,San Jose,CA,Santa Clara
28091,34.967043,-79.98678,Lilesville,NC,Anson
30582,34.934417,-83.828504,Young Harris,GA,Towns
53583,43.251127,-89.89584,Sauk City,WI,Sauk
8007,39.863813,-75.053765,Barrington,NJ,Camden
57421,45.758528,-97.927389,Amherst,SD,Marshall
88213,32.785417,-103.433804,Caprock,NM,Lea
29810,32.990158,-81.287561,Allendale,SC,Allendale
37932,35.933487,-84.148074,Knoxville,TN,Knox
16639,40.671195,-78.508823,Fallentimber,PA,Cambria
17307,39.933286,-77.287491,Biglerville,PA,Adams
50460,43.234006,-92.686031,Orchard,IA,Mitchell
25283,38.465777,-81.050662,Valley Fork,WV,Clay
46346,41.480172,-86.691914,Kingsford Heights,IN,La Porte
30598,34.59179,-83.352534,Toccoa Falls,GA,Stephens
73032,34.484702,-97.089708,Dougherty,OK,Murray
39152,32.274536,-89.562728,Pulaski,MS,Scott
75248,32.986006,-96.767999,Dallas,TX,Dallas
37324,35.255505,-86.068439,Decherd,TN,Franklin
24566,36.721431,-79.255522,Keeling,VA,Pittsylvania
5046,44.281506,-72.207573,Groton,VT,Caledonia
87115,35.054947,-106.546128,Albuquerque,NM,Bernalillo
11256,40.645099,-73.945032,Brooklyn,NY,Kings
3837,43.446567,-71.299456,Gilmanton Iron Works,NH,Belknap
2324,41.973741,-70.976558,Bridgewater,MA,Plymouth
14113,42.656199,-78.340092,North Java,NY,Wyoming
28425,34.546108,-77.937122,Burgaw,NC,Pender
62036,38.966585,-90.660769,Golden Eagle,IL,Calhoun
78870,29.298401,-99.636636,Knippa,TX,Uvalde
4056,43.658378,-70.868871,Newfield,ME,York
66006,38.821502,-95.223906,Baldwin City,KS,Douglas
40109,38.051236,-85.755592,Brooks,KY,Bullitt
29622,34.491988,-82.782868,Anderson,SC,Anderson
41256,37.825284,-82.882251,Staffordsville,KY,Johnson
87529,36.349198,-105.624393,El Prado,NM,Taos
35266,33.372861,-86.853075,Birmingham,AL,Jefferson
31565,31.069415,-81.633658,Waverly,GA,Camden
67621,39.760857,-99.119565,Agra,KS,Phillips
22438,38.056246,-77.018147,Champlain,VA,Essex
13146,43.099386,-76.762705,Savannah,NY,Wayne
13820,42.461688,-75.096727,Oneonta,NY,Otsego
19495,39.983153,-75.748055,Valley Forge,PA,Chester
78557,26.185789,-98.272287,Hidalgo,TX,Hidalgo
20603,38.52115,-77.062012,Waldorf,MD,Charles
57319,43.550264,-97.469058,Bridgewater,SD,Mccook
66214,38.964879,-94.720914,Shawnee Mission,KS,Johnson
67467,39.141097,-97.650674,Minneapolis,KS,Ottawa
74864,35.58473,-96.777761,Prague,OK,Lincoln
58359,48.089537,-100.164357,Orrin,ND,Pierce
96923,13.444257,144.786297,Mangilao,GU,Guam
38108,35.175239,-89.97306,Memphis,TN,Shelby
88434,35.123423,-103.271136,San Jon,NM,Quay
54123,44.211065,-88.151532,Forest Junction,WI,Calumet
33148,25.558428,-80.458168,Miami,FL,Miami-Dade
56312,45.509715,-94.963049,Belgrade,MN,Stearns
90051,33.786594,-118.298662,Los Angeles,CA,Los Angeles
40358,38.084908,-83.700824,Olympia,KY,Bath
67836,37.999701,-101.785968,Coolidge,KS,Hamilton
61256,41.527582,-90.446341,Hampton,IL,Rock Island
27668,35.797692,-78.625265,Raleigh,NC,Wake
30230,33.144151,-84.960566,Hogansville,GA,Troup
17777,41.097981,-76.850306,Watsontown,PA,Northumberland
67543,37.881183,-97.793755,Haven,KS,Reno
61402,40.932207,-90.214412,Galesburg,IL,Knox
17043,40.244339,-76.918796,Lemoyne,PA,Cumberland
13475,42.893454,-74.836685,Van Hornesville,NY,Herkimer
74569,34.456722,-96.012309,Stringtown,OK,Atoka
64836,37.182292,-94.314002,Carthage,MO,Jasper
72860,35.030397,-93.303203,Rover,AR,Yell
15235,40.398608,-80.000854,Pittsburgh,PA,Allegheny
57762,44.673533,-103.556354,Nisland,SD,Butte
23938,36.918641,-78.052391,Dundas,VA,Lunenburg
35585,34.424572,-87.81446,Spruce Pine,AL,Franklin
32578,30.687036,-86.566325,Niceville,FL,Okaloosa
7938,40.655399,-74.586151,Liberty Corner,NJ,Somerset
2216,42.338947,-70.919635,Boston,MA,Suffolk
15621,40.360223,-79.439801,Calumet,PA,Westmoreland
86044,35.630842,-112.052427,Tonalea,AZ,Coconino
12186,42.620654,-73.980441,Voorheesville,NY,Albany
72372,35.027132,-90.901168,Palestine,AR,Saint Francis
28502,35.288558,-77.662614,Kinston,NC,Lenoir
83725,43.459855,-116.243984,Boise,ID,Ada
61046,42.078942,-89.814738,Lanark,IL,Carroll
88120,34.817795,-103.354685,Grady,NM,Curry
61006,41.838351,-89.193176,Ashton,IL,Lee
89703,39.164225,-119.800294,Carson City,NV,Carson City
8641,39.968787,-74.62405,Trenton,NJ,Burlington
28776,35.483482,-82.520707,Skyland,NC,Buncombe
72940,35.13786,-94.24613,Huntington,AR,Sebastian
6880,41.144496,-73.343261,Westport,CT,Fairfield
30052,33.876889,-83.896781,Loganville,GA,Gwinnett
95463,39.128136,-123.486408,Navarro,CA,Mendocino
55337,44.771547,-93.226258,Burnsville,MN,Dakota
68531,40.900801,-96.720143,Lincoln,NE,Lancaster
36720,32.145564,-87.354953,Alberta,AL,Wilcox
59542,48.360516,-108.89392,Turner,MT,Blaine
95306,37.408643,-120.122715,Catheys Valley,CA,Mariposa
30752,34.871687,-85.50208,Trenton,GA,Dade
18926,40.39473,-75.098468,Gardenville,PA,Bucks
55107,44.932465,-93.087967,Saint Paul,MN,Ramsey
63462,39.422833,-91.623364,Perry,MO,Ralls
24882,37.603344,-81.53998,Simon,WV,Wyoming
25932,37.764228,-81.221724,Surveyor,WV,Raleigh
14715,42.154417,-78.139391,Bolivar,NY,Allegany
19454,40.220106,-75.237877,North Wales,PA,Montgomery
66078,38.470428,-95.258362,Princeton,KS,Franklin
13309,43.23331,-75.294896,Boonville,NY,Oneida
75409,33.323709,-96.524804,Anna,TX,Collin
25328,38.296818,-81.554655,Charleston,WV,Kanawha
52549,40.626921,-92.953118,Cincinnati,IA,Appanoose
54004,45.31484,-92.430772,Clayton,WI,Polk
17076,40.478716,-77.345514,Oakland Mills,PA,Juniata
67522,38.122794,-97.766352,Buhler,KS,Reno
95190,37.189396,-121.705327,San Jose,CA,Santa Clara
44437,41.151895,-80.751899,Mc Donald,OH,Trumbull
19103,40.003361,-75.186822,Philadelphia,PA,Philadelphia
93794,36.746375,-119.639658,Fresno,CA,Fresno
49230,42.160388,-84.388821,Brooklyn,MI,Jackson
58423,47.464366,-99.830601,Chaseley,ND,Wells
29604,34.849745,-82.453779,Greenville,SC,Greenville
76120,32.769931,-97.184721,Fort Worth,TX,Tarrant
10960,41.080474,-73.930179,Nyack,NY,Rockland
30124,34.16159,-85.33281,Cave Spring,GA,Floyd
3822,43.326734,-71.028427,Dover,NH,Strafford
45701,39.339279,-82.013803,Athens,OH,Athens
49104,42.001551,-86.715294,Berrien Springs,MI,Berrien
67422,39.019928,-97.622108,Bennington,KS,Ottawa
67122,37.888276,-96.242059,Piedmont,KS,Greenwood
39038,33.170596,-90.475786,Belzoni,MS,Humphreys
27361,35.882943,-80.275963,Thomasville,NC,Davidson
39402,31.335865,-89.379246,Hattiesburg,MS,Forrest
62278,38.119605,-89.818578,Red Bud,IL,Randolph
13804,42.183045,-74.925617,Masonville,NY,Delaware
30115,34.199345,-84.419935,Canton,GA,Cherokee
33736,27.891809,-82.724763,Saint Petersburg,FL,Pinellas
47536,37.993813,-87.016971,Fulda,IN,Spencer
37370,35.373143,-84.695085,Riceville,TN,Mcminn
2153,42.446396,-71.459405,Medford,MA,Middlesex
75839,31.64803,-95.555052,Elkhart,TX,Anderson
62379,40.297801,-91.198818,Warsaw,IL,Hancock
32427,30.707368,-85.793737,Caryville,FL,Washington
17333,39.972985,-76.687826,Hanover,PA,York
61331,41.74885,-89.282726,Lee Center,IL,Lee
24983,37.552029,-80.539672,Union,WV,Monroe
81237,38.590788,-106.602838,Ohio City,CO,Gunnison
39753,33.483814,-88.640881,Mayhew,MS,Lowndes
10975,41.332379,-74.113857,Southfields,NY,Orange
62610,39.551987,-90.386156,Alsey,IL,Scott
91222,33.786594,-118.298662,Glendale,CA,Los Angeles
1199,42.119943,-72.604983,Springfield,MA,Hampden
12547,41.644832,-74.068056,Milton,NY,Ulster
32111,29.060711,-81.969048,Candler,FL,Marion
59855,47.651275,-114.212413,Pablo,MT,Lake
38753,33.350655,-90.583441,Inverness,MS,Sunflower
52228,41.912837,-91.764387,Fairfax,IA,Linn
33662,27.871964,-82.438841,Tampa,FL,Hillsborough
77204,29.83399,-95.434241,Houston,TX,Harris
48169,42.467503,-83.946982,Pinckney,MI,Livingston
46277,39.779492,-86.132837,Indianapolis,IN,Marion
12732,41.517426,-74.845788,Eldred,NY,Sullivan
58458,46.384379,-98.358671,Lamoure,ND,Lamoure
64073,39.314899,-94.293888,Mosby,MO,Clay
48823,42.737334,-84.503527,East Lansing,MI,Ingham
70756,30.572542,-91.628222,Lottie,LA,Pointe Coupee
77864,30.970828,-95.890751,Madisonville,TX,Madison
90261,33.786594,-118.298662,Lawndale,CA,Los Angeles
59745,45.566095,-111.721631,Norris,MT,Madison
21054,39.048359,-76.631238,Gambrills,MD,Anne Arundel
53704,43.104429,-89.322135,Madison,WI,Dane
78788,30.326374,-97.771258,Austin,TX,Travis
96094,41.6661,-122.408583,Weed,CA,Siskiyou
92707,33.679069,-117.876789,Santa Ana,CA,Orange
11378,40.722848,-73.908413,Maspeth,NY,Queens
61317,41.426433,-89.212609,Cherry,IL,Bureau
99676,62.280436,-149.715167,Talkeetna,AK,Matanuska Susitna
32576,30.61428,-87.275772,Pensacola,FL,Escambia
30564,34.445369,-83.906516,Murrayville,GA,Hall
99782,66.693255,-153.993988,Wainwright,AK,North Slope
32613,29.681312,-82.353862,Gainesville,FL,Alachua
93066,34.304034,-119.039305,Somis,CA,Ventura
4779,46.516166,-68.886826,Sinclair,ME,Aroostook
50364,41.672687,-93.572173,Des Moines,IA,Polk
38347,35.471954,-88.491318,Jacks Creek,TN,Chester
87937,32.661331,-107.123524,Hatch,NM,Dona Ana
36580,30.468691,-87.703035,Summerdale,AL,Baldwin
95066,37.071387,-122.006276,Scotts Valley,CA,Santa Cruz
72565,36.064329,-91.944673,Oxford,AR,Izard
66647,39.042939,-95.769657,Topeka,KS,Shawnee
48854,42.574335,-84.460273,Mason,MI,Ingham
5830,44.97035,-72.036632,Derby Line,VT,Orleans
11244,40.645099,-73.945032,Brooklyn,NY,Kings
98043,47.793269,-122.30764,Mountlake Terrace,WA,Snohomish
31156,33.844371,-84.47405,Atlanta,GA,Fulton
74824,35.908981,-96.873793,Agra,OK,Lincoln
72179,35.510638,-91.864757,Wilburn,AR,Cleburne
56258,44.460429,-95.785872,Marshall,MN,Lyon
45169,39.438429,-83.680807,Sabina,OH,Clinton
92329,34.839964,-115.967051,Phelan,CA,San Bernardino
53961,43.459884,-89.931931,Rock Springs,WI,Sauk
21663,38.748765,-76.167765,Saint Michaels,MD,Talbot
23438,36.598524,-76.710143,Suffolk,VA,Suffolk City
65645,37.476695,-93.539707,Eudora,MO,Polk
6050,41.666049,-72.778391,New Britain,CT,Hartford
15834,41.51031,-78.23157,Emporium,PA,Cameron
50041,42.600335,-93.223204,Bradford,IA,Franklin
14468,43.28521,-77.832333,Hilton,NY,Monroe
17607,40.0185,-76.297582,Lancaster,PA,Lancaster
64092,39.228875,-94.805673,Waldron,MO,Platte
97107,45.609399,-123.894297,Bay City,OR,Tillamook
44010,41.772459,-80.856463,Austinburg,OH,Ashtabula
3585,44.245004,-71.888882,Lisbon,NH,Grafton
18660,41.142698,-76.039935,Wapwallopen,PA,Luzerne
2113,42.365398,-71.055001,Boston,MA,Suffolk
7711,40.237111,-74.008581,Allenhurst,NJ,Monmouth
80515,40.427541,-105.383062,Drake,CO,Larimer
19473,40.224789,-75.478534,Schwenksville,PA,Montgomery
48929,42.732535,-84.558679,Lansing,MI,Ingham
99504,61.205284,-149.771928,Anchorage,AK,Anchorage
36256,33.022741,-85.696391,Daviston,AL,Tallapoosa
93279,36.393615,-119.118982,Visalia,CA,Tulare
16629,40.521778,-78.526274,Coupon,PA,Cambria
31642,31.340836,-82.853406,Pearson,GA,Atkinson
41605,37.54042,-82.701035,Betsy Layne,KY,Floyd
37824,36.449963,-83.591129,New Tazewell,TN,Claiborne
61547,40.60896,-89.742265,Mapleton,IL,Peoria
24862,37.375246,-81.653889,Mohawk,WV,Mcdowell
98382,48.06773,-123.080362,Sequim,WA,Clallam
30356,33.891251,-84.07456,Atlanta,GA,Dekalb
15238,40.380019,-80.006474,Pittsburgh,PA,Allegheny
92619,33.66985,-117.765939,Irvine,CA,Orange
64647,40.023245,-93.93515,Jameson,MO,Daviess
92735,33.640302,-117.769442,Santa Ana,CA,Orange
20177,39.158095,-77.666863,Leesburg,VA,Loudoun
983,18.413452,-65.977659,Carolina,PR,Carolina
28806,35.570357,-82.605913,Asheville,NC,Buncombe
27555,35.629518,-78.204968,Micro,NC,Johnston
22719,38.428509,-78.267848,Etlan,VA,Madison
35809,34.733964,-86.522913,Huntsville,AL,Madison
36451,31.704953,-87.801307,Grove Hill,AL,Clarke
63430,40.357643,-91.45886,Alexandria,MO,Clark
78243,29.437532,-98.461582,San Antonio,TX,Bexar
79768,31.869142,-102.542944,Odessa,TX,Ector
6897,41.209695,-73.439165,Wilton,CT,Fairfield
47902,40.388656,-86.894908,Lafayette,IN,Tippecanoe
46850,41.093763,-85.070713,Fort Wayne,IN,Allen
23964,36.783999,-78.618595,Red Oak,VA,Charlotte
7978,40.642491,-74.639597,Pluckemin,NJ,Somerset
33328,26.105514,-80.255133,Fort Lauderdale,FL,Broward
26525,39.666293,-79.620241,Bruceton Mills,WV,Preston
68429,40.059775,-97.380646,Reynolds,NE,Thayer
1835,42.752844,-71.084301,Haverhill,MA,Essex
75705,32.350251,-95.134664,Tyler,TX,Smith
61458,40.802776,-90.213566,Maquon,IL,Knox
29501,34.049849,-79.685361,Florence,SC,Florence
88439,35.456288,-104.679611,Trementina,NM,San Miguel
77518,29.497095,-94.961157,Bacliff,TX,Galveston
28130,35.26002,-80.804151,Paw Creek,NC,Mecklenburg
37082,36.189656,-87.089254,Kingston Springs,TN,Cheatham
92280,34.200026,-115.286691,Vidal,CA,San Bernardino
68509,40.784451,-96.688799,Lincoln,NE,Lancaster
59484,48.940067,-111.849008,Sweet Grass,MT,Toole
44065,41.456099,-81.273831,Newbury,OH,Geauga
24066,37.547903,-79.712321,Buchanan,VA,Botetourt
11697,40.559365,-73.906713,Breezy Point,NY,Queens
96795,24.859832,-168.021815,Waimanalo,HI,Honolulu
48420,43.170497,-83.707374,Clio,MI,Genesee
64145,38.88057,-94.595958,Kansas City,MO,Jackson
81331,37.551564,-108.829926,Pleasant View,CO,Montezuma
5734,43.982512,-73.331483,Bridport,VT,Addison
77318,30.43794,-95.490719,Willis,TX,Montgomery
73001,35.203206,-98.357423,Albert,OK,Caddo
37056,36.146949,-87.352971,Dickson,TN,Dickson
68015,41.365495,-96.631576,Cedar Bluffs,NE,Saunders
72474,36.041332,-90.671802,Walcott,AR,Greene
72528,36.064329,-91.944673,Dolph,AR,Izard
72901,35.231245,-94.339412,Fort Smith,AR,Sebastian
55721,47.238241,-93.516501,Cohasset,MN,Itasca
45202,39.11026,-84.486142,Cincinnati,OH,Hamilton
97416,43.040527,-123.653799,Camas Valley,OR,Douglas
95836,38.710901,-121.522717,Sacramento,CA,Sacramento
98280,48.590114,-122.940972,Orcas,WA,San Juan
94975,38.463088,-122.989975,Petaluma,CA,Sonoma
72704,36.087732,-94.309322,Fayetteville,AR,Washington
66754,37.855416,-94.850996,Mapleton,KS,Bourbon
22646,39.121941,-77.990069,Millwood,VA,Clarke
50157,41.732036,-92.512822,Malcom,IA,Poweshiek
53942,43.468211,-90.161478,Lime Ridge,WI,Sauk
65466,37.144556,-91.357626,Eminence,MO,Shannon
41702,37.320076,-83.206495,Hazard,KY,Perry
84330,41.883058,-112.138837,Plymouth,UT,Box Elder
38880,34.612636,-88.582231,Wheeler,MS,Prentiss
68752,42.034395,-97.782829,Meadow Grove,NE,Madison
53702,43.06956,-89.423861,Madison,WI,Dane
71104,32.483313,-93.730764,Shreveport,LA,Caddo
84408,41.195593,-111.948474,Ogden,UT,Weber
61744,40.744776,-88.881354,Gridley,IL,Mclean
95568,41.451129,-123.467024,Somes Bar,CA,Siskiyou
43093,40.095148,-82.482659,Newark,OH,Licking
46901,40.506851,-86.171054,Kokomo,IN,Howard
71129,32.346853,-93.924607,Shreveport,LA,Caddo
23219,37.541696,-77.439204,Richmond,VA,Richmond City
33595,27.871964,-82.438841,Valrico,FL,Hillsborough
32245,30.34494,-81.683107,Jacksonville,FL,Duval
63961,36.588977,-90.264918,Qulin,MO,Butler
28108,34.916253,-80.640383,Mineral Springs,NC,Union
23828,36.597427,-77.293341,Branchville,VA,Southampton
32561,30.669276,-87.060696,Gulf Breeze,FL,Santa Rosa
15938,40.427588,-78.639257,Lilly,PA,Cambria
76844,31.447214,-98.458794,Goldthwaite,TX,Mills
55421,45.052315,-93.254075,Minneapolis,MN,Anoka
1021,42.170731,-72.604842,Chicopee,MA,Hampden
45727,39.67387,-81.485687,Dexter City,OH,Noble
72765,36.172541,-94.153512,Springdale,AR,Washington
67142,37.491201,-98.209956,Spivey,KS,Kingman
99118,48.894734,-118.669864,Curlew,WA,Ferry
59079,46.082782,-108.435851,Shepherd,MT,Yellowstone
41606,37.346493,-82.740255,Bevinsville,KY,Floyd
46554,41.561716,-86.414045,North Liberty,IN,St Joseph
75085,32.767268,-96.777626,Richardson,TX,Dallas
23882,36.878331,-77.392824,Stony Creek,VA,Sussex
70352,29.696385,-90.944418,Donner,LA,Terrebonne
80623,40.24938,-104.796889,Gilcrest,CO,Weld
34461,28.819711,-82.464061,Lecanto,FL,Citrus
99672,60.513614,-150.853238,Sterling,AK,Kenai Peninsula
44651,40.629918,-80.959514,Mechanicstown,OH,Carroll
28691,36.209158,-81.778871,Valle Crucis,NC,Watauga
54835,45.780382,-91.224718,Exeland,WI,Sawyer
19316,40.054976,-75.837767,Brandamore,PA,Chester
6028,41.859248,-72.603033,East Windsor Hill,CT,Hartford
22526,38.271077,-77.17261,Ninde,VA,King George
17047,40.406766,-77.292578,Loysville,PA,Perry
55957,44.234483,-92.336216,Millville,MN,Wabasha
52203,41.812242,-91.913869,Amana,IA,Iowa
31418,31.971394,-81.07156,Savannah,GA,Chatham
28903,35.094379,-84.035916,Culberson,NC,Cherokee
28674,36.216247,-81.207166,North Wilkesboro,NC,Wilkes
2190,42.167841,-70.95074,Weymouth,MA,Norfolk
72209,34.674055,-92.368649,Little Rock,AR,Pulaski
54020,45.283783,-92.535618,Osceola,WI,Polk
4945,44.883675,-69.452187,Jackman,ME,Somerset
72835,35.283987,-93.3532,Delaware,AR,Logan
34797,28.712017,-81.808159,Yalaha,FL,Lake
20504,38.893311,-77.014647,Washington,DC,District Of Columbia
33159,25.558428,-80.458168,Miami,FL,Miami-Dade
22802,38.490526,-78.817876,Harrisonburg,VA,Rockingham
15736,40.692153,-79.34218,Elderton,PA,Armstrong
73145,35.430406,-97.396184,Oklahoma City,OK,Oklahoma
24536,37.496433,-79.305838,Coleman Falls,VA,Bedford
22701,38.511694,-77.9928,Culpeper,VA,Culpeper
24878,37.375246,-81.653889,Premier,WV,Mcdowell
23063,37.725416,-77.995,Goochland,VA,Goochland
5874,44.869117,-72.450485,Westfield,VT,Orleans
70009,29.677893,-90.0901,Metairie,LA,Jefferson
49417,43.008786,-86.129031,Grand Haven,MI,Ottawa
85329,33.276539,-112.18717,Cashion,AZ,Maricopa
47579,38.117579,-86.928645,Santa Claus,IN,Spencer
30545,34.729196,-83.720937,Helen,GA,White
75574,33.476552,-94.39495,Simms,TX,Bowie
72833,35.052818,-93.381315,Danville,AR,Yell
27350,35.817452,-79.908483,Sophia,NC,Randolph
50161,41.920999,-93.395946,Maxwell,IA,Story
49962,46.867128,-88.139072,Skanee,MI,Baraga
33045,25.100957,-81.568862,Key West,FL,Monroe
16641,40.507567,-78.576208,Gallitzin,PA,Cambria
42240,36.876568,-87.471106,Hopkinsville,KY,Christian
14410,43.195261,-77.855883,Adams Basin,NY,Monroe
53708,43.06956,-89.423861,Madison,WI,Dane
85650,31.489157,-110.215304,Sierra Vista,AZ,Cochise
99727,66.868442,-159.843924,Buckland,AK,Northwest Arctic
28464,34.778119,-77.967075,Teachey,NC,Duplin
49740,45.55423,-84.925826,Harbor Springs,MI,Emmet
92066,33.016928,-116.846046,Ranchita,CA,San Diego
55146,44.942656,-93.082793,Saint Paul,MN,Ramsey
60065,41.811929,-87.68732,Northbrook,IL,Cook
7006,40.854548,-74.278892,Caldwell,NJ,Essex
60641,41.811929,-87.68732,Chicago,IL,Cook
27326,36.461083,-79.597001,Ruffin,NC,Rockingham
8722,39.927521,-74.198585,Beachwood,NJ,Ocean
81063,38.317486,-103.780036,Ordway,CO,Crowley
53791,43.06956,-89.423861,Madison,WI,Dane
54014,44.655504,-92.573652,Hager City,WI,Pierce
48725,43.84953,-83.232873,Caseville,MI,Huron
49795,45.139667,-84.552604,Vanderbilt,MI,Otsego
13030,43.165372,-75.993896,Bridgeport,NY,Onondaga
7505,40.916648,-74.174038,Paterson,NJ,Passaic
84097,40.297153,-111.670519,Orem,UT,Utah
44843,40.653256,-82.454979,Lucas,OH,Richland
41603,37.570682,-82.680631,Banner,KY,Floyd
63454,39.903389,-91.654578,Maywood,MO,Marion
12092,42.712176,-74.349066,Howes Cave,NY,Schoharie
84115,40.714496,-111.893118,Salt Lake City,UT,Salt Lake
63662,37.319652,-90.04218,Patton,MO,Bollinger
3816,43.660752,-71.274458,Center Tuftonboro,NH,Carroll
83544,46.4976,-116.184848,Orofino,ID,Clearwater
43138,39.52535,-82.437424,Logan,OH,Hocking
50621,42.261859,-92.913373,Conrad,IA,Grundy
78735,30.267607,-97.860767,Austin,TX,Travis
81225,38.90056,-106.963148,Crested Butte,CO,Gunnison
78222,29.332886,-98.382441,San Antonio,TX,Bexar
17006,40.29736,-77.56437,Blain,PA,Perry
93943,36.35433,-121.132928,Monterey,CA,Monterey
28378,34.854316,-79.064165,Rex,NC,Robeson
56301,45.519196,-94.330619,Saint Cloud,MN,Stearns
59936,48.432962,-114.062198,West Glacier,MT,Flathead
95117,37.189396,-121.705327,San Jose,CA,Santa Clara
7021,40.826158,-74.276591,Essex Fells,NJ,Essex
30183,34.338605,-84.577601,Waleska,GA,Cherokee
26884,38.684692,-79.353564,Seneca Rocks,WV,Pendleton
36091,32.776052,-86.644088,Verbena,AL,Chilton
18971,40.34698,-75.376985,Tylersport,PA,Montgomery
50567,42.509655,-95.104435,Nemaha,IA,Sac
80004,39.814481,-105.128173,Arvada,CO,Jefferson
72314,35.357184,-90.677331,Birdeye,AR,Cross
93455,34.883589,-120.377957,Santa Maria,CA,Santa Barbara
37311,35.149223,-84.874031,Cleveland,TN,Bradley
20233,38.893311,-77.014647,Washington,DC,District Of Columbia
50847,41.142675,-94.984159,Grant,IA,Montgomery
2671,41.846719,-70.038282,West Harwich,MA,Barnstable
15015,40.434436,-80.024817,Bradfordwoods,PA,Allegheny
56248,45.838396,-96.141993,Herman,MN,Grant
29670,34.608943,-82.597346,Pendleton,SC,Anderson
43416,41.57267,-83.078075,Elmore,OH,Ottawa
43098,40.095148,-82.482659,Hebron,OH,Licking
78357,27.899181,-98.614928,Freer,TX,Duval
29596,34.732322,-79.829665,Wallace,SC,Marlboro
61725,40.580974,-89.178681,Carlock,IL,Mclean
68347,40.899936,-96.378887,Eagle,NE,Cass
70301,29.640426,-90.599039,Thibodaux,LA,Lafourche
25709,38.132114,-82.418277,Huntington,WV,Wayne
52565,40.704158,-91.853076,Keosauqua,IA,Van Buren
16879,40.989115,-78.422403,Winburne,PA,Clearfield
80511,40.628112,-105.569245,Estes Park,CO,Larimer
94066,37.623159,-122.436034,San Bruno,CA,San Mateo
15684,40.46037,-79.515628,Slickville,PA,Westmoreland
67648,39.008115,-98.754407,Lucas,KS,Russell
78617,30.151068,-97.60206,Del Valle,TX,Travis
72055,34.126257,-91.347993,Gillett,AR,Arkansas
46310,41.107336,-87.208423,Demotte,IN,Jasper
18991,40.328645,-75.10278,Warminster,PA,Bucks
78226,29.390123,-98.549932,San Antonio,TX,Bexar
46626,41.677397,-86.252506,South Bend,IN,St Joseph
75966,30.838608,-93.767911,Newton,TX,Newton
28746,35.463527,-82.183853,Lake Lure,NC,Rutherford
47959,40.795391,-86.93711,Monon,IN,White
12563,41.485285,-73.595066,Patterson,NY,Putnam
39521,30.403156,-89.49821,Bay Saint Louis,MS,Hancock
59316,45.567085,-104.539066,Boyes,MT,Carter
99927,55.517921,-132.003244,Point Baker,AK,Prince Wales Ketchikan
90065,33.786594,-118.298662,Los Angeles,CA,Los Angeles
87520,36.756297,-106.631567,Chama,NM,Rio Arriba
77664,30.634714,-94.380858,Warren,TX,Tyler
79508,32.289413,-99.810319,Buffalo Gap,TX,Taylor
81036,38.440752,-102.554901,Eads,CO,Kiowa
61489,40.94837,-90.042908,Williamsfield,IL,Knox
17063,40.740026,-77.493466,Milroy,PA,Mifflin
90505,33.786594,-118.298662,Torrance,CA,Los Angeles
91765,33.786594,-118.298662,Diamond Bar,CA,Los Angeles
35212,33.547803,-86.749538,Birmingham,AL,Jefferson
23507,36.865697,-76.299862,Norfolk,VA,Norfolk City
14305,43.117255,-79.018415,Niagara Falls,NY,Niagara
12238,42.614852,-73.970812,Albany,NY,Albany
70528,29.984693,-91.987226,Delcambre,LA,Vermilion
44431,40.837984,-80.749844,Leetonia,OH,Columbiana
21651,39.274314,-75.895115,Millington,MD,Kent
18522,41.401881,-75.637626,Scranton,PA,Lackawanna
52251,41.710377,-92.189413,Ladora,IA,Iowa
44830,41.159551,-83.152472,Fostoria,OH,Seneca
50843,41.255042,-94.947597,Cumberland,IA,Cass
87567,35.993095,-106.035116,Santa Cruz,NM,Santa Fe
58060,46.200657,-97.477179,Milnor,ND,Sargent
39284,32.311287,-90.397157,Jackson,MS,Hinds
26173,38.95192,-81.709496,Sherman,WV,Jackson
50706,42.415638,-92.270339,Waterloo,IA,Black Hawk
19954,38.894017,-75.520078,Houston,DE,Kent
23602,37.125384,-76.510952,Newport News,VA,Newport News City
5840,44.680771,-71.719436,Granby,VT,Essex
736,18.102967,-66.139274,Cayey,PR,Cayey
21162,39.389457,-76.411976,White Marsh,MD,Baltimore
15338,39.820941,-79.974551,Greensboro,PA,Greene
95211,37.981073,-121.308008,Stockton,CA,San Joaquin
36547,30.265325,-87.629926,Gulf Shores,AL,Baldwin
61061,42.011025,-89.253887,Oregon,IL,Ogle
75367,32.767268,-96.777626,Dallas,TX,Dallas
91201,33.786594,-118.298662,Glendale,CA,Los Angeles
5494,44.56959,-73.025541,Westford,VT,Chittenden
78470,27.777,-97.463213,Corpus Christi,TX,Nueces
6389,41.559648,-72.122672,Yantic,CT,New London
35061,33.460807,-86.960864,Dolomite,AL,Jefferson
56084,44.302893,-94.738827,Searles,MN,Brown
